transaction_id,user_id,created_at,type,status,method,channel,provider,amount,currency,processing_time_min,reject_reason
3922,7936,2025-12-11 02:54:13,withdraw,approved,bank_transfer,crm,ProviderB,2710.28,BRL,194,
3923,7084,2025-12-08 22:17:46,deposit,pending,pix,app,ProviderB,110.27,BRL,11,
3924,8240,2025-11-22 02:37:17,withdraw,approved,bank_transfer,email,ProviderB,903.59,BRL,627,
3925,1422,2025-10-24 07:27:09,deposit,approved,card,crm,ProviderB,414.66,BRL,32,
3926,8743,2025-11-25 02:42:27,deposit,approved,pix,email,ProviderA,611.17,BRL,3,
3927,1971,2025-10-11 17:57:23,deposit,approved,pix,email,ProviderB,69.95,BRL,23,
3928,2877,2025-12-02 04:10:15,deposit,approved,pix,app,ProviderC,64.92,BRL,19,
3929,8216,2025-10-06 22:20:18,withdraw,approved,pix,email,ProviderA,734.83,BRL,323,
3930,3131,2025-11-19 03:31:42,withdraw,approved,pix,chat,ProviderC,1035.95,BRL,58,
3931,6440,2025-12-03 05:34:42,withdraw,approved,bank_transfer,chat,ProviderC,960.45,BRL,316,
3932,7610,2025-11-02 07:49:35,withdraw,approved,pix,chat,ProviderA,2763.31,BRL,149,
3933,9584,2025-12-27 14:43:52,deposit,approved,pix,crm,ProviderA,1440.43,BRL,8,
3934,7576,2025-10-25 07:25:02,withdraw,approved,pix,app,ProviderA,817.93,BRL,641,
3935,5476,2025-11-09 01:00:25,withdraw,approved,pix,crm,ProviderC,1099.88,BRL,943,
3936,7168,2025-10-21 18:18:54,deposit,approved,pix,crm,ProviderC,1231.57,BRL,13,
3937,7520,2025-12-25 06:00:41,deposit,denied,bank_transfer,crm,ProviderA,1190.01,BRL,36,Limite excedido
3938,2779,2025-11-03 05:04:13,withdraw,approved,pix,app,ProviderB,3166.79,BRL,505,
3939,3514,2025-11-07 14:12:21,deposit,approved,bank_transfer,app,ProviderA,411.48,BRL,8,
3940,7466,2025-10-10 13:21:31,deposit,approved,pix,app,ProviderC,193.01,BRL,29,
3941,1608,2026-01-11 01:20:14,withdraw,approved,pix,email,ProviderC,3826.85,BRL,594,
3942,9127,2025-11-03 13:04:26,deposit,approved,pix,email,ProviderB,859.02,BRL,13,
3943,8336,2025-10-05 14:25:53,deposit,approved,bank_transfer,email,ProviderA,341.82,BRL,12,
3944,6652,2025-10-09 22:22:12,deposit,approved,pix,email,ProviderC,464.74,BRL,15,
3945,5209,2025-12-08 23:48:22,deposit,approved,pix,email,ProviderC,1010.97,BRL,21,
3946,8021,2025-12-18 11:19:22,withdraw,approved,pix,app,ProviderC,1765.42,BRL,562,
3947,6119,2026-01-12 23:19:42,deposit,approved,pix,chat,ProviderC,492.03,BRL,27,
3948,8152,2025-12-22 22:12:35,deposit,approved,pix,email,ProviderB,360.26,BRL,24,
3949,5627,2025-12-13 02:48:22,withdraw,approved,pix,chat,ProviderB,2308.65,BRL,320,
3950,2446,2025-10-17 10:12:37,deposit,approved,pix,chat,ProviderA,1173.15,BRL,8,
3951,6931,2025-09-21 07:28:01,deposit,approved,pix,chat,ProviderB,739.99,BRL,29,
3952,9611,2026-01-02 16:02:29,deposit,denied,pix,email,ProviderA,636.85,BRL,21,Suspeita de fraude
3953,4471,2025-12-04 13:34:11,deposit,approved,pix,chat,ProviderC,257.21,BRL,34,
3954,7708,2025-12-19 19:44:08,deposit,approved,pix,chat,ProviderC,225.53,BRL,13,
3955,5798,2025-12-12 22:33:01,deposit,approved,pix,crm,ProviderB,1335.82,BRL,16,
3956,5398,2026-01-10 21:39:05,withdraw,approved,crypto,email,ProviderA,2274.6,BRL,190,
3957,7698,2025-11-25 21:11:22,deposit,approved,pix,app,ProviderC,834.97,BRL,22,
3958,9214,2025-11-22 17:29:14,withdraw,approved,pix,app,ProviderA,731.92,BRL,184,
3959,6595,2025-10-29 15:52:51,deposit,approved,pix,crm,ProviderA,1314.23,BRL,3,
3960,9390,2025-10-09 08:29:01,deposit,approved,card,crm,ProviderB,862.56,BRL,12,
3961,4638,2025-12-10 19:05:16,deposit,approved,pix,crm,ProviderC,201.25,BRL,28,
3962,8930,2025-10-03 13:23:21,withdraw,approved,pix,chat,ProviderB,412.55,BRL,115,
3963,1352,2025-10-06 09:32:29,deposit,approved,pix,crm,ProviderA,1276.94,BRL,25,
3964,7507,2025-11-04 08:22:10,withdraw,approved,pix,email,ProviderC,2406.83,BRL,150,
3965,3369,2025-11-18 23:06:03,withdraw,pending,pix,chat,ProviderA,3198.64,BRL,1158,
3966,6527,2025-12-11 08:32:30,withdraw,approved,pix,chat,ProviderA,4047.75,BRL,376,
3967,1289,2025-09-26 00:34:58,deposit,approved,card,app,ProviderC,142.13,BRL,22,
3968,9699,2026-01-16 09:09:06,deposit,approved,pix,app,ProviderA,602.02,BRL,34,
3969,2863,2025-10-07 15:09:51,deposit,approved,pix,chat,ProviderA,1057.97,BRL,13,
3970,5596,2025-09-30 01:17:23,withdraw,approved,crypto,crm,ProviderA,1649.57,BRL,536,
3971,3901,2025-10-19 16:37:19,deposit,approved,pix,app,ProviderA,85.68,BRL,3,
3972,8354,2025-11-13 20:05:45,withdraw,approved,pix,email,ProviderC,1534.98,BRL,698,
3973,3852,2025-10-22 06:03:57,deposit,approved,pix,email,ProviderA,581.08,BRL,25,
3974,5193,2025-12-16 15:32:48,deposit,approved,pix,email,ProviderC,889.92,BRL,9,
3975,4845,2025-11-16 00:15:55,deposit,approved,card,email,ProviderB,617.75,BRL,15,
3976,3845,2025-11-10 16:13:36,deposit,approved,pix,app,ProviderB,571.45,BRL,9,
3977,6889,2026-01-13 19:56:40,deposit,pending,pix,email,ProviderC,1216.31,BRL,20,
3978,1633,2025-11-23 20:44:23,deposit,approved,pix,email,ProviderC,694.09,BRL,23,
3979,8271,2026-01-17 09:47:06,withdraw,denied,card,crm,ProviderA,1851.97,BRL,115,KYC pendente
3980,2802,2025-12-25 17:41:54,withdraw,denied,pix,chat,ProviderC,72.04,BRL,339,Suspeita de fraude
3981,2484,2025-10-12 00:26:10,deposit,approved,pix,crm,ProviderA,113.31,BRL,21,
3982,1893,2025-12-13 00:14:06,deposit,approved,pix,app,ProviderB,234.01,BRL,7,
3983,2916,2025-12-03 14:26:37,deposit,approved,bank_transfer,chat,ProviderC,500.02,BRL,9,
3984,2983,2025-09-21 02:22:37,deposit,approved,pix,app,ProviderB,128.51,BRL,17,
3985,1472,2025-11-07 03:19:48,withdraw,approved,bank_transfer,email,ProviderC,250.04,BRL,557,
3986,6867,2025-11-23 04:34:53,deposit,approved,pix,chat,ProviderA,518.17,BRL,12,
3987,3983,2025-10-06 11:36:00,deposit,approved,pix,email,ProviderA,594.32,BRL,8,
3988,1890,2025-12-30 23:12:38,withdraw,approved,pix,crm,ProviderB,2736.36,BRL,297,
3989,8213,2026-01-10 10:13:55,deposit,approved,pix,app,ProviderB,235.31,BRL,4,
3990,9126,2025-10-06 04:14:42,deposit,approved,pix,chat,ProviderC,630.08,BRL,19,
3991,9633,2025-11-26 03:14:14,withdraw,approved,crypto,email,ProviderC,550.94,BRL,1028,
3992,6197,2026-01-05 03:05:29,deposit,approved,pix,crm,ProviderA,1281.12,BRL,5,
3993,6968,2025-11-09 16:07:39,deposit,approved,pix,email,ProviderB,181.43,BRL,37,
3994,5320,2025-10-29 04:13:15,deposit,approved,bank_transfer,app,ProviderA,557.31,BRL,31,
3995,9892,2025-11-20 22:48:34,deposit,approved,bank_transfer,crm,ProviderA,393.63,BRL,23,
3996,7607,2025-10-13 07:43:35,deposit,approved,card,app,ProviderA,854.93,BRL,4,
3997,4493,2025-09-26 17:23:01,deposit,approved,pix,app,ProviderC,178.7,BRL,29,
3998,7237,2025-09-25 08:01:39,deposit,approved,bank_transfer,app,ProviderB,1516.54,BRL,28,
3999,5763,2026-01-08 05:10:58,deposit,approved,card,email,ProviderC,128.53,BRL,25,
4000,2230,2025-12-13 13:47:22,withdraw,approved,bank_transfer,email,ProviderA,1748.1,BRL,938,
4001,3000,2025-10-23 02:03:26,withdraw,approved,pix,crm,ProviderB,939.39,BRL,1387,
4002,3079,2025-12-13 08:14:50,withdraw,approved,bank_transfer,chat,ProviderC,501.44,BRL,888,
4003,7925,2025-11-15 15:28:12,withdraw,pending,pix,crm,ProviderA,453.85,BRL,244,
4004,3438,2026-01-13 15:01:28,deposit,approved,pix,email,ProviderB,1154.56,BRL,33,
4005,5212,2025-10-02 03:12:52,deposit,approved,pix,app,ProviderA,1239.73,BRL,24,
4006,1552,2025-11-11 01:52:42,withdraw,approved,pix,app,ProviderB,1849.83,BRL,611,
4007,4666,2025-10-30 23:34:42,deposit,approved,crypto,crm,ProviderB,599.6,BRL,9,
4008,8922,2025-09-21 21:23:31,withdraw,approved,pix,crm,ProviderC,3874.82,BRL,534,
4009,1224,2025-12-01 13:05:54,deposit,approved,pix,chat,ProviderB,118.23,BRL,21,
4010,5382,2025-12-23 10:22:41,withdraw,approved,pix,chat,ProviderC,949.55,BRL,336,
4011,9224,2026-01-14 16:07:00,deposit,approved,pix,app,ProviderB,602.29,BRL,6,
4012,1067,2025-12-22 12:09:53,deposit,approved,pix,email,ProviderA,1128.57,BRL,7,
4013,5401,2025-10-12 00:38:20,withdraw,approved,pix,app,ProviderB,1624.55,BRL,727,
4014,1532,2025-11-22 04:30:50,deposit,approved,pix,email,ProviderC,984.32,BRL,14,
4015,7524,2025-12-31 14:58:09,deposit,approved,card,app,ProviderA,343.9,BRL,12,
4016,5413,2025-12-11 07:25:10,deposit,approved,pix,email,ProviderC,1525.85,BRL,21,
4017,9364,2025-12-23 08:06:48,deposit,pending,card,crm,ProviderC,649.92,BRL,42,
4018,8542,2025-10-28 16:32:15,deposit,denied,pix,crm,ProviderC,153.89,BRL,10,Documento ilegivel
4019,6395,2025-10-20 16:33:39,withdraw,approved,bank_transfer,chat,ProviderB,676.19,BRL,454,
4020,3019,2025-10-31 04:12:52,withdraw,approved,pix,app,ProviderC,1627.22,BRL,663,
4021,9139,2025-11-09 07:19:31,withdraw,approved,pix,chat,ProviderA,365.3,BRL,450,
4022,3947,2025-12-24 02:25:43,deposit,approved,pix,email,ProviderB,305.51,BRL,5,
4023,8883,2025-11-07 15:21:47,deposit,approved,pix,chat,ProviderC,253.98,BRL,11,
4024,3227,2026-01-17 06:51:12,deposit,approved,pix,email,ProviderB,367.32,BRL,28,
4025,9968,2025-09-20 00:12:19,withdraw,approved,pix,email,ProviderC,3203.19,BRL,568,
4026,8435,2025-10-24 22:49:45,deposit,approved,pix,email,ProviderC,616.75,BRL,15,
4027,6253,2025-10-03 10:57:55,deposit,approved,pix,chat,ProviderC,193.46,BRL,20,
4028,4075,2025-10-29 20:55:57,deposit,approved,pix,email,ProviderA,115.37,BRL,24,
4029,2697,2025-12-07 05:28:55,withdraw,approved,pix,email,ProviderC,4221.0,BRL,148,
4030,9580,2025-10-22 14:52:10,deposit,approved,pix,chat,ProviderB,1408.08,BRL,30,
4031,5072,2026-01-09 08:08:28,withdraw,approved,pix,crm,ProviderB,943.61,BRL,1263,
4032,2828,2025-10-29 09:51:46,withdraw,approved,pix,chat,ProviderC,1491.85,BRL,1117,
4033,8313,2025-09-30 02:04:19,deposit,approved,pix,chat,ProviderA,654.17,BRL,5,
4034,9852,2026-01-03 02:42:33,withdraw,approved,card,chat,ProviderB,935.43,BRL,402,
4035,8297,2025-11-03 12:00:03,withdraw,approved,pix,chat,ProviderB,1714.72,BRL,234,
4036,1249,2025-11-29 16:50:45,deposit,approved,pix,app,ProviderB,397.0,BRL,32,
4037,2656,2025-12-27 04:05:52,withdraw,approved,bank_transfer,email,ProviderA,1626.11,BRL,785,
4038,9764,2025-11-03 16:48:38,deposit,approved,pix,chat,ProviderC,656.41,BRL,14,
4039,2149,2025-12-28 16:10:03,withdraw,pending,pix,app,ProviderB,1514.18,BRL,385,
4040,7247,2025-11-04 04:32:13,deposit,approved,pix,crm,ProviderB,287.77,BRL,21,
4041,2636,2025-12-06 13:33:37,withdraw,approved,bank_transfer,crm,ProviderC,685.77,BRL,1280,
4042,4608,2025-10-09 20:20:10,withdraw,approved,pix,email,ProviderA,4494.76,BRL,230,
4043,2264,2025-11-08 05:21:28,withdraw,pending,pix,app,ProviderA,2271.06,BRL,37,
4044,1833,2025-10-30 14:19:01,deposit,approved,pix,chat,ProviderB,87.56,BRL,9,
4045,8352,2025-10-17 12:33:01,deposit,pending,pix,email,ProviderB,1149.06,BRL,9,
4046,1993,2025-12-21 10:30:27,deposit,approved,pix,email,ProviderA,318.05,BRL,35,
4047,2960,2025-11-01 01:54:09,deposit,approved,bank_transfer,app,ProviderA,482.64,BRL,26,
4048,4836,2025-12-21 03:32:10,withdraw,approved,pix,crm,ProviderB,1732.78,BRL,1221,
4049,9840,2026-01-01 21:07:50,withdraw,denied,pix,app,ProviderB,382.66,BRL,1092,Falha no provedor
4050,8327,2025-11-22 00:16:50,deposit,approved,pix,crm,ProviderA,1573.87,BRL,42,
4051,6338,2025-11-28 19:01:27,deposit,approved,bank_transfer,email,ProviderB,1401.28,BRL,26,
4052,6176,2025-10-23 10:15:58,deposit,approved,card,app,ProviderA,113.04,BRL,18,
4053,5967,2025-09-24 06:02:16,withdraw,denied,bank_transfer,crm,ProviderC,313.6,BRL,317,Falha no provedor
4054,5452,2025-12-21 13:10:45,deposit,denied,pix,email,ProviderB,74.67,BRL,11,Limite excedido
4055,5798,2025-09-22 05:10:23,withdraw,approved,pix,crm,ProviderB,234.58,BRL,238,
4056,6750,2025-12-03 08:27:13,withdraw,approved,pix,app,ProviderB,1660.07,BRL,367,
4057,1991,2025-12-05 12:58:57,withdraw,approved,pix,app,ProviderA,1311.96,BRL,189,
4058,2749,2025-10-04 22:44:39,deposit,approved,pix,chat,ProviderA,154.04,BRL,12,
4059,6050,2025-10-12 09:36:59,deposit,approved,pix,crm,ProviderA,462.49,BRL,10,
4060,5497,2025-10-03 07:13:00,withdraw,approved,pix,app,ProviderC,2697.5,BRL,823,
4061,3560,2025-10-09 07:08:59,withdraw,approved,card,chat,ProviderB,2024.99,BRL,135,
4062,7771,2025-10-21 01:44:44,deposit,approved,bank_transfer,crm,ProviderB,455.31,BRL,33,
4063,5117,2025-11-13 12:13:30,deposit,approved,bank_transfer,chat,ProviderC,459.26,BRL,4,
4064,8273,2025-10-02 15:42:31,deposit,approved,card,chat,ProviderC,1294.11,BRL,9,
4065,6318,2026-01-13 06:10:00,withdraw,pending,pix,app,ProviderB,2919.53,BRL,113,
4066,6071,2026-01-09 06:53:53,withdraw,approved,pix,crm,ProviderC,4577.49,BRL,902,
4067,5738,2025-11-04 03:27:44,withdraw,approved,bank_transfer,chat,ProviderC,3329.07,BRL,888,
4068,7849,2025-12-21 03:05:35,deposit,approved,pix,app,ProviderB,1036.66,BRL,28,
4069,6744,2025-09-28 09:04:11,deposit,approved,pix,chat,ProviderC,406.91,BRL,5,
4070,8234,2025-10-14 04:56:03,deposit,approved,pix,email,ProviderB,1242.64,BRL,14,
4071,6976,2026-01-16 03:41:33,withdraw,approved,pix,chat,ProviderA,339.05,BRL,880,
4072,1253,2026-01-16 06:28:58,deposit,approved,pix,app,ProviderB,281.48,BRL,11,
4073,4482,2025-09-24 15:55:25,deposit,approved,card,app,ProviderC,820.84,BRL,23,
4074,8885,2025-11-17 10:09:08,deposit,approved,card,app,ProviderB,1265.31,BRL,41,
4075,3208,2025-12-16 00:28:56,deposit,denied,pix,crm,ProviderA,1240.64,BRL,42,Falha no provedor
4076,8508,2025-11-13 08:41:40,deposit,approved,pix,email,ProviderB,331.68,BRL,5,
4077,6515,2025-11-10 10:52:19,deposit,approved,pix,email,ProviderC,1502.31,BRL,22,
4078,4010,2025-12-08 04:45:34,deposit,approved,card,email,ProviderB,281.4,BRL,32,
4079,3630,2025-11-24 21:20:37,withdraw,approved,bank_transfer,app,ProviderA,3934.59,BRL,721,
4080,1986,2026-01-08 14:43:41,deposit,denied,pix,app,ProviderA,413.22,BRL,17,Dados divergentes
4081,4070,2025-09-24 00:30:40,withdraw,approved,bank_transfer,crm,ProviderB,745.37,BRL,393,
4082,4220,2026-01-14 02:31:47,deposit,approved,card,email,ProviderB,1625.02,BRL,3,
4083,9609,2025-12-12 12:55:32,withdraw,approved,pix,app,ProviderA,1093.58,BRL,257,
4084,4162,2026-01-07 03:37:13,withdraw,pending,pix,app,ProviderB,4655.26,BRL,387,
4085,6640,2025-12-19 23:48:30,withdraw,approved,pix,chat,ProviderA,2840.29,BRL,351,
4086,4410,2025-12-21 02:21:09,deposit,approved,pix,chat,ProviderA,674.2,BRL,20,
4087,4416,2025-11-18 08:48:54,deposit,denied,pix,chat,ProviderA,1190.46,BRL,14,Documento ilegivel
4088,2600,2025-10-23 16:19:45,deposit,approved,pix,email,ProviderB,1048.28,BRL,4,
4089,5923,2026-01-16 15:36:38,withdraw,approved,pix,chat,ProviderA,431.86,BRL,244,
4090,5311,2026-01-02 21:47:02,withdraw,approved,pix,crm,ProviderB,530.98,BRL,324,
4091,1975,2025-10-17 18:09:53,withdraw,pending,pix,chat,ProviderB,197.46,BRL,562,
4092,4094,2026-01-10 03:27:02,withdraw,approved,pix,email,ProviderB,798.67,BRL,201,
4093,7306,2025-11-14 07:29:56,withdraw,approved,pix,email,ProviderA,3362.28,BRL,702,
4094,8349,2025-11-21 14:18:55,withdraw,approved,pix,chat,ProviderA,268.78,BRL,146,
4095,6775,2025-10-04 01:46:23,deposit,approved,pix,email,ProviderC,503.05,BRL,13,
4096,8632,2025-11-17 20:30:21,deposit,approved,pix,chat,ProviderC,898.3,BRL,36,
4097,2298,2025-12-23 05:32:34,withdraw,denied,pix,email,ProviderB,1882.65,BRL,910,Suspeita de fraude
4098,2367,2025-12-21 19:34:21,deposit,approved,card,app,ProviderB,332.88,BRL,2,
4099,2643,2025-12-02 13:08:03,deposit,approved,card,email,ProviderA,397.39,BRL,14,
4100,8539,2025-11-14 01:17:44,deposit,approved,pix,crm,ProviderA,76.48,BRL,17,
4101,7919,2025-11-06 20:05:02,deposit,approved,crypto,chat,ProviderA,573.9,BRL,16,
4102,4432,2025-11-01 16:41:43,withdraw,approved,pix,crm,ProviderC,2826.89,BRL,1005,
4103,7482,2025-10-11 16:22:36,deposit,approved,pix,email,ProviderA,975.19,BRL,8,
4104,5509,2025-09-28 13:53:33,deposit,approved,pix,app,ProviderB,983.66,BRL,5,
4105,4029,2025-09-24 23:25:48,deposit,denied,crypto,crm,ProviderB,1139.13,BRL,22,Falha no provedor
4106,2366,2025-11-04 10:05:01,deposit,approved,pix,crm,ProviderA,1211.51,BRL,30,
4107,3609,2025-12-08 22:08:49,deposit,denied,card,chat,ProviderA,223.55,BRL,21,Dados divergentes
4108,7600,2025-10-30 02:42:22,deposit,approved,pix,app,ProviderB,665.84,BRL,32,
4109,5534,2025-11-11 04:15:00,withdraw,denied,pix,crm,ProviderC,786.7,BRL,107,Conta bancaria invalida
4110,6174,2025-09-25 21:40:56,withdraw,approved,pix,crm,ProviderC,3989.75,BRL,1053,
4111,1952,2025-11-22 06:30:25,deposit,approved,bank_transfer,app,ProviderB,794.01,BRL,6,
4112,8941,2025-11-11 19:05:30,withdraw,approved,crypto,app,ProviderB,2807.0,BRL,377,
4113,1134,2025-11-23 02:35:17,withdraw,denied,pix,email,ProviderB,1158.11,BRL,171,Dados divergentes
4114,2796,2025-12-03 16:35:27,withdraw,denied,pix,app,ProviderB,1888.27,BRL,758,Dados divergentes
4115,5916,2025-10-20 12:41:28,withdraw,approved,pix,crm,ProviderA,1556.22,BRL,861,
4116,6411,2026-01-05 14:44:40,deposit,approved,pix,app,ProviderC,77.9,BRL,15,
4117,5303,2026-01-04 01:45:26,deposit,approved,bank_transfer,crm,ProviderB,478.74,BRL,9,
4118,1307,2025-11-09 04:23:42,withdraw,approved,bank_transfer,app,ProviderB,2646.05,BRL,90,
4119,3896,2025-10-13 15:14:37,deposit,approved,pix,app,ProviderC,299.79,BRL,8,
4120,5830,2025-10-17 08:21:06,deposit,approved,pix,crm,ProviderA,330.27,BRL,32,
4121,8031,2026-01-02 05:48:59,withdraw,approved,pix,crm,ProviderA,331.4,BRL,1003,
4122,7413,2025-12-20 07:35:55,deposit,approved,bank_transfer,app,ProviderA,221.11,BRL,5,
4123,9098,2025-12-17 17:04:01,deposit,approved,pix,crm,ProviderB,1099.87,BRL,4,
4124,1089,2025-10-11 02:45:58,withdraw,pending,pix,crm,ProviderC,2382.47,BRL,1028,
4125,2681,2025-11-13 17:18:51,deposit,approved,pix,app,ProviderB,1687.63,BRL,13,
4126,3610,2025-12-12 18:07:44,withdraw,denied,pix,crm,ProviderA,1321.18,BRL,177,Conta bancaria invalida
4127,2814,2025-10-12 08:46:15,deposit,approved,pix,chat,ProviderA,334.94,BRL,13,
4128,5593,2026-01-01 10:04:12,withdraw,denied,pix,app,ProviderC,710.19,BRL,86,Limite excedido
4129,5695,2025-09-28 07:26:56,deposit,approved,pix,email,ProviderB,434.95,BRL,19,
4130,1996,2025-10-21 15:46:34,deposit,approved,pix,chat,ProviderC,431.3,BRL,12,
4131,2144,2026-01-02 09:16:57,withdraw,denied,pix,crm,ProviderC,229.45,BRL,947,Documento ilegivel
4132,7089,2025-12-05 21:50:42,withdraw,pending,pix,chat,ProviderC,2418.46,BRL,580,
4133,8136,2025-12-04 14:11:30,deposit,approved,pix,crm,ProviderC,550.13,BRL,6,
4134,7320,2025-11-26 00:10:52,withdraw,denied,pix,chat,ProviderB,1707.37,BRL,86,Conta bancaria invalida
4135,1993,2025-12-01 12:59:07,withdraw,approved,pix,chat,ProviderB,1607.4,BRL,177,
4136,5394,2026-01-04 07:14:46,deposit,approved,bank_transfer,app,ProviderB,1852.31,BRL,13,
4137,5710,2026-01-06 02:25:43,withdraw,pending,pix,chat,ProviderA,1554.08,BRL,750,
4138,4791,2025-11-21 05:30:19,deposit,denied,pix,chat,ProviderB,688.03,BRL,24,Dados divergentes
4139,9743,2025-11-19 09:32:39,deposit,approved,pix,crm,ProviderC,1218.0,BRL,28,
4140,8705,2025-12-03 02:43:02,withdraw,approved,bank_transfer,chat,ProviderB,861.39,BRL,812,
4141,4974,2026-01-16 03:37:34,deposit,approved,pix,email,ProviderA,1710.04,BRL,14,
4142,5307,2026-01-09 14:48:00,withdraw,approved,bank_transfer,app,ProviderA,184.42,BRL,1374,
4143,9043,2025-09-29 06:43:29,deposit,approved,pix,email,ProviderC,1379.56,BRL,14,
4144,9364,2025-10-24 12:38:41,deposit,approved,pix,chat,ProviderA,611.55,BRL,10,
4145,9785,2025-11-19 16:47:04,deposit,approved,pix,chat,ProviderB,295.8,BRL,10,
4146,8171,2025-11-22 13:29:21,deposit,approved,pix,crm,ProviderB,224.1,BRL,14,
4147,9693,2025-10-13 06:58:31,withdraw,approved,bank_transfer,crm,ProviderA,672.35,BRL,110,
4148,9070,2025-11-14 19:09:19,withdraw,approved,pix,crm,ProviderB,390.63,BRL,1058,
4149,4543,2025-12-11 15:48:27,deposit,approved,bank_transfer,chat,ProviderB,747.2,BRL,6,
4150,8341,2025-12-02 21:24:34,withdraw,approved,bank_transfer,email,ProviderC,1780.27,BRL,422,
4151,1793,2025-10-18 21:02:52,deposit,approved,pix,chat,ProviderB,896.28,BRL,4,
4152,4335,2025-09-28 09:26:37,deposit,approved,pix,crm,ProviderB,551.19,BRL,18,
4153,8049,2025-11-19 08:24:52,deposit,approved,card,chat,ProviderA,681.33,BRL,9,
4154,6017,2025-12-11 14:24:54,deposit,approved,pix,crm,ProviderC,440.52,BRL,37,
4155,9897,2025-12-10 06:40:59,deposit,approved,pix,crm,ProviderB,705.26,BRL,41,
4156,7731,2025-10-10 12:21:07,withdraw,denied,pix,app,ProviderA,1680.27,BRL,226,Falha no provedor
4157,4637,2025-11-13 04:27:51,deposit,approved,card,chat,ProviderA,222.68,BRL,16,
4158,3515,2025-12-03 15:38:11,withdraw,approved,pix,crm,ProviderA,88.25,BRL,241,
4159,9439,2026-01-03 15:49:09,deposit,approved,bank_transfer,app,ProviderB,1442.44,BRL,3,
4160,7989,2025-10-20 16:34:07,deposit,approved,pix,app,ProviderB,584.06,BRL,15,
4161,4297,2025-12-22 20:45:31,withdraw,approved,pix,chat,ProviderC,632.28,BRL,908,
4162,5826,2026-01-15 18:47:36,deposit,approved,pix,chat,ProviderC,1128.83,BRL,3,
4163,1052,2025-12-30 06:20:57,deposit,approved,pix,crm,ProviderC,927.24,BRL,20,
4164,9281,2025-12-06 23:42:00,withdraw,approved,bank_transfer,chat,ProviderB,1427.27,BRL,96,
4165,3615,2025-12-02 01:29:52,deposit,approved,card,crm,ProviderC,1082.59,BRL,3,
4166,7918,2026-01-03 06:37:58,deposit,approved,pix,crm,ProviderB,892.22,BRL,4,
4167,8255,2025-11-14 00:28:29,deposit,approved,pix,app,ProviderC,165.92,BRL,5,
4168,5234,2025-11-09 22:13:47,deposit,approved,pix,email,ProviderB,715.18,BRL,16,
4169,5177,2025-11-11 08:21:17,withdraw,approved,pix,chat,ProviderC,3441.97,BRL,811,
4170,1981,2025-12-17 11:50:43,withdraw,approved,pix,app,ProviderC,3590.27,BRL,208,
4171,6245,2025-12-10 14:59:59,deposit,denied,pix,crm,ProviderB,1028.44,BRL,18,Limite excedido
4172,4467,2025-09-24 07:14:56,deposit,approved,card,crm,ProviderC,675.67,BRL,6,
4173,1378,2025-11-05 10:08:32,withdraw,approved,pix,app,ProviderB,1356.54,BRL,989,
4174,2275,2025-10-08 16:44:21,deposit,approved,card,chat,ProviderA,308.18,BRL,6,
4175,5129,2025-12-03 20:49:13,withdraw,approved,pix,email,ProviderB,4350.83,BRL,874,
4176,7692,2025-09-27 03:51:49,deposit,approved,card,app,ProviderB,442.81,BRL,3,
4177,5146,2025-12-14 03:02:34,withdraw,pending,card,app,ProviderB,1633.37,BRL,763,
4178,9372,2025-12-07 11:25:55,deposit,approved,pix,app,ProviderB,1667.92,BRL,28,
4179,6473,2025-11-25 07:19:27,deposit,approved,pix,email,ProviderB,878.8,BRL,13,
4180,3216,2026-01-08 18:18:46,deposit,pending,crypto,chat,ProviderC,787.6,BRL,13,
4181,2707,2025-09-24 03:24:04,deposit,approved,crypto,email,ProviderC,163.91,BRL,6,
4182,4324,2026-01-01 23:10:03,deposit,approved,crypto,chat,ProviderC,667.79,BRL,20,
4183,4059,2025-11-28 03:07:33,deposit,approved,pix,app,ProviderA,850.64,BRL,31,
4184,6114,2025-12-06 12:53:02,deposit,approved,pix,crm,ProviderA,468.33,BRL,20,
4185,6990,2026-01-10 03:15:18,withdraw,approved,pix,chat,ProviderA,544.87,BRL,360,
4186,1595,2025-12-11 16:26:22,deposit,approved,pix,app,ProviderB,517.56,BRL,13,
4187,7426,2025-10-05 19:33:54,deposit,approved,pix,app,ProviderB,47.3,BRL,20,
4188,2574,2025-11-18 23:17:57,deposit,approved,pix,crm,ProviderB,1508.74,BRL,15,
4189,1069,2025-12-23 21:50:57,deposit,approved,card,chat,ProviderC,989.71,BRL,10,
4190,4235,2026-01-04 08:50:47,deposit,approved,bank_transfer,app,ProviderA,732.55,BRL,25,
4191,2736,2025-12-05 15:24:46,deposit,approved,card,app,ProviderC,469.05,BRL,13,
4192,4496,2025-10-02 08:19:13,withdraw,approved,bank_transfer,crm,ProviderC,3209.88,BRL,236,
4193,7889,2025-09-23 22:37:45,deposit,approved,pix,app,ProviderB,510.71,BRL,8,
4194,1997,2025-12-08 22:55:14,withdraw,denied,bank_transfer,email,ProviderB,1044.07,BRL,1211,Dados divergentes
4195,3571,2025-11-09 17:28:30,withdraw,approved,crypto,crm,ProviderB,333.77,BRL,679,
4196,9086,2026-01-04 06:34:05,withdraw,pending,pix,email,ProviderC,1692.31,BRL,520,
4197,9673,2025-10-03 03:05:22,deposit,approved,card,chat,ProviderA,894.12,BRL,28,
